29
38
33
43
38
31
45
34
42
39
42
33
43
47
35
38
41
32
45
34
47
17
39
32
37
44
28
30
25
35
47
15
33
28
24
45
37
15
44
4
47
47
24
46
44
17
27
49
35
39
28
34
36
44
29
35
36
45
44
41
37
44
39
37
39
22
41
45
45
37
36
35
35
42
31
36
13
48
29
41
32
37
39
32
29
31
43
24
40
25
31
35
27
36
50
24
48
22
34
20
53
33
33
22
42
34
28
53
39
39
34
13
41
42
37
45
18
40
51
45
41
46
44
41
38
33
39
39
38
36
32
36
31
37
53
25
29
36
29
37
38
38
39
29
36
36
33
45
31
37
34
39
28
41
26
28
20
33
43
39
32
36
43
36
39
32
37
8
39
39
32
35
25
44
43
39
40
47
40
41
43
40
35
39
37
35
47
49
33
36
34
35
35
35
49
36
36
47
36
26
28
32
34
33
31
40
50
38
25
53
15
40
35
32
45
39
37
41
30
24
40
35
36
51
40
19
33
40
47
23
46
44
47
36
38
35
39
42
17
42
52
55
35
26
26
41
37
39
45
38
27
23
29
34
