%%MatrixMarket matrix coordinate integer general
70 142 1
74 142 1
78 142 1
203 142 1
207 142 1
210 142 1
212 142 1
214 142 1
215 142 1
218 142 1
219 142 1
221 142 1
223 142 1
224 142 1
227 142 1
231 142 1
39 143 1
84 143 1
85 143 1
89 143 1
91 143 1
93 143 1
95 143 1
39 144 1
57 144 1
67 144 1
73 144 1
78 144 1
87 144 1
94 144 1
95 144 1
204 144 1
215 144 1
217 144 1
218 144 1
219 144 1
233 144 1
39 145 1
166 145 1
176 145 1
39 146 1
48 146 1
62 146 1
69 146 1
71 146 1
85 146 1
88 146 1
91 146 1
93 146 1
240 146 1
39 147 1
62 147 1
64 147 1
67 147 1
68 147 1
73 147 1
74 147 1
75 147 1
76 147 1
78 147 1
82 147 1
84 147 1
95 147 1
189 147 1
193 147 1
195 147 1
202 147 1
203 147 1
204 147 1
209 147 1
215 147 1
216 147 1
218 147 1
220 147 1
234 147 1
235 147 1
236 147 1
41 148 1
193 148 1
212 148 1
42 149 1
53 149 1
61 149 1
68 149 1
217 149 1
42 150 1
83 150 1
238 150 1
42 151 1
44 151 1
210 151 1
43 152 1
45 152 1
91 152 1
43 153 1
53 153 1
61 153 1
79 153 1
95 153 1
195 153 1
226 153 1
44 154 1
51 154 1
60 154 1
45 155 1
201 155 1
213 155 1
222 155 1
233 155 1
238 155 1
242 155 1
45 156 1
76 156 1
87 156 1
94 156 1
233 156 1
45 157 1
88 157 1
123 157 1
45 158 1
110 158 1
186 158 1
46 159 1
97 159 1
239 159 1
46 160 1
70 160 1
229 160 1
244 160 1
47 161 1
48 161 1
49 161 1
51 161 1
52 161 1
59 161 1
60 161 1
47 162 1
141 162 1
177 162 1
47 163 1
49 163 1
62 163 1
48 164 1
52 164 1
59 164 1
48 165 1
52 165 1
60 165 1
114 165 1
246 165 1
48 166 1
49 166 1
59 166 1
231 166 1
241 166 1
49 167 1
52 167 1
54 167 1
60 167 1
50 168 1
190 168 1
194 168 1
197 168 1
198 168 1
202 168 1
